,id,title,release_date,popularity,vote_average
2796,97365,Rust and Bone,2012-05-17,2.6265,7.2
2797,62215,Melancholia,2011-05-26,4.2107,7.2
2798,45162,Superman/Batman: Apocalypse,2010-09-28,2.4272,7.155
2799,10511,In America,2003-09-22,1.6311,7.155
2800,8879,Pale Rider,1985-06-28,4.1626,7.155
2801,1222248,Number 24,2024-10-30,3.114,7.154
2802,489925,Eighth Grade,2018-01-19,3.3207,7.154
2803,376660,The Edge of Seventeen,2016-11-18,4.8723,7.154
2804,609,Poltergeist,1982-06-04,7.7718,7.2
2805,642885,Hocus Pocus 2,2022-09-27,4.7954,7.153
2806,89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010-11-11,3.6278,7.2
2807,16436,North Face,2008-10-23,1.7842,7.153
2808,1089,Point Break,1991-07-12,7.0561,7.153
2809,469,Stranger Than Paradise,1984-10-01,2.0515,7.153
2810,585245,Clifford the Big Red Dog,2021-11-10,4.5148,7.2
2811,530385,Midsommar,2019-07-03,11.5341,7.152
2812,505954,T-34,2018-12-27,1.7688,7.152
2813,277217,Descendants,2015-07-31,6.1686,7.2
2814,744857,When Evil Lurks,2023-10-05,4.2819,7.151
2815,285733,Barbie and the Secret Door,2014-08-30,1.2583,7.2
2816,340270,The Healer,2017-02-17,2.044,7.2
2817,11770,Shaolin Soccer,2001-07-05,10.0692,7.15
2818,8088,Broken Embraces,2009-03-18,1.7557,7.15
2819,809140,Father Stu,2022-04-13,4.1612,7.149
2820,82693,Silver Linings Playbook,2012-11-16,13.9436,7.149
2821,9441,Stepmom,1998-12-25,5.0505,7.149
2822,4538,The Darjeeling Limited,2007-09-07,4.543,7.149
2823,4192,Death on the Nile,1978-09-29,8.2699,7.149
2824,583903,Our Friend,2019-09-04,2.5855,7.1
2825,406990,What Happened to Monday,2017-08-18,5.596,7.148
2826,396371,Molly's Game,2017-12-07,6.0554,7.149
2827,324560,Brimstone,2016-03-12,4.3144,7.147
2828,13012,Felon,2008-07-17,4.271,7.147
2829,12762,Broadway Danny Rose,1984-01-27,1.7072,7.1
2830,1637,Speed,1994-06-09,7.8045,7.148
2831,409,The English Patient,1996-11-14,5.8722,7.1
2832,475215,Mirai,2018-07-20,4.4363,7.151
2833,18240,The Proposal,2009-06-02,11.862,7.147
2834,12914,Stargate: Continuum,2008-07-29,2.427,7.147
2835,9606,Metropolis,2001-05-26,4.6842,7.147
2836,459,Sissi: The Fateful Years of an Empress,1957-12-18,1.6795,7.147
2837,1016084,BlackBerry,2023-02-13,4.6206,7.146
2838,501170,Doctor Sleep,2019-10-30,7.0898,7.146
2839,160,The Arrival of a Train at La Ciotat,1896-06-30,2.3088,7.1
2840,645757,That Christmas,2024-11-27,3.6,7.148
2841,459003,Mavka: The Forest Song,2023-03-02,4.2423,7.146
2842,351339,Anthropoid,2016-08-12,3.1011,7.145
2843,58574,Sherlock Holmes: A Game of Shadows,2011-11-22,6.3656,7.144
2844,8438,Murder in the First,1995-01-20,3.196,7.144
2845,916,Bullitt,1968-10-17,4.5599,7.144
2846,978870,Last Night of Amore,2023-03-09,1.7664,7.125
2847,329805,My King,2015-10-21,1.3889,7.1
2848,20345,The Bird with the Crystal Plumage,1970-02-27,1.9502,7.143
2849,552,Bread and Tulips,2000-03-03,1.8549,7.1
2850,509364,By the Grace of God,2019-02-20,1.6148,7.1
2851,435577,The 12th Man,2017-12-25,2.3913,7.1
2852,140212,Confession of Murder,2012-11-08,2.1953,7.1
2853,10142,Casualties of War,1989-08-18,3.5566,7.142
2854,9741,Unbreakable,2000-11-22,8.5342,7.142
2855,3111,A Star Is Born,1954-10-01,3.3567,7.142
2856,96714,Diaz - Don't Clean Up This Blood,2012-04-13,1.3642,7.1
2857,56825,Compagni di scuola,1988-12-21,1.0493,7.141
2858,22527,The Wrong Man,1956-12-22,3.0139,7.141
2859,12144,The Land Before Time,1988-11-18,4.6803,7.141
2860,9802,The Rock,1996-06-07,9.7033,7.141
2861,4176,Murder on the Orient Express,1974-11-22,5.6913,7.142
2862,927,Gremlins,1984-06-08,8.5701,7.141
2863,65,8 Mile,2002-11-08,9.1315,7.141
2864,310307,The Founder,2016-11-24,5.6877,7.14
2865,10986,The Taming of the Scoundrel,1980-12-20,1.9687,7.14
2866,9846,To Live and Die in L.A.,1985-11-01,3.799,7.14
2867,551,The Poseidon Adventure,1972-12-01,5.1419,7.1
2868,82881,Tangled Ever After,2012-01-13,4.8281,7.1
2869,71325,With Every Heartbeat,2011-07-29,1.7907,7.139
2870,11636,New Police Story,2004-09-23,6.5884,7.139
2871,988,The China Syndrome,1979-03-16,2.8794,7.139
2872,147773,The Way Way Back,2013-06-06,3.245,7.138
2873,10601,Peter Pan,2003-12-18,4.321,7.138
2874,10590,We Were Soldiers,2002-03-01,6.2555,7.1
2875,1114513,Speak No Evil,2024-09-11,9.0872,7.137
2876,1010821,Groot Takes a Bath,2022-08-10,2.0361,7.1
2877,21521,Project A Part II,1987-07-25,5.2975,7.137
2878,10948,The Fox and the Hound,1981-07-10,8.9193,7.137
2879,814340,Cha Cha Real Smooth,2022-06-17,2.8381,7.136
2880,440472,The Upside,2019-01-10,3.7146,7.136
2881,10634,Friday,1995-04-26,5.8253,7.136
2882,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,19.6472,7.136
2883,1008042,Talk to Me,2023-07-26,7.8698,7.134
2884,536743,Queen & Slim,2019-11-27,2.3808,7.1
2885,472674,The Goldfinch,2019-09-12,3.1931,7.1
2886,3549,After the Wedding,2006-02-24,1.5088,7.135
2887,612,Munich,2005-12-23,6.7038,7.135
2888,243,High Fidelity,2000-03-17,3.8825,7.135
2889,933260,The Substance,2024-09-07,20.4932,7.134
2890,537996,The Ballad of Buster Scruggs,2018-11-09,6.2605,7.134
2891,302946,The Accountant,2016-10-13,8.9814,7.134
2892,672647,The Map of Tiny Perfect Things,2021-02-12,2.8352,7.1
2893,430447,Mary and The Witch's Flower,2017-07-08,5.268,7.132
2894,10705,Henry V,1989-10-05,2.4084,7.132
2895,9316,Ong-Bak,2003-01-31,6.674,7.132
2896,4643,The Guardian,2006-09-28,4.219,7.132
2897,986280,Fallen Leaves,2023-09-14,2.5226,7.131
2898,595671,Never Rarely Sometimes Always,2020-03-13,1.4986,7.1
2899,468198,The Place,2017-11-04,1.3841,7.131
2900,226448,In Your Eyes,2014-04-20,1.7789,7.131
2901,15400,Mickey's Once Upon a Christmas,1999-10-31,2.5799,7.128
2902,11296,Birdy,1984-12-14,2.3585,7.131
2903,1443,The Virgin Suicides,2000-04-21,6.5115,7.13
2904,398173,The House That Jack Built,2018-10-04,5.3306,7.13
2905,336050,Son of Saul,2015-06-11,2.4061,7.13
2906,8092,This Boy's Life,1993-04-09,4.2364,7.131
2907,635,Angel Heart,1987-03-06,4.0386,7.129
2908,411728,The Professor and the Madman,2019-03-07,2.1621,7.129
2909,254172,Fathers and Daughters,2015-10-01,3.3791,7.132
2910,37767,Fun Is Beautiful,1980-01-19,1.7816,7.138
2911,15370,The Cat Returns,2002-07-19,6.4188,7.129
2912,826769,Rosaline,2022-10-11,3.1778,7.1
2913,535544,Downton Abbey,2019-09-12,3.8281,7.13
2914,290250,The Nice Guys,2016-05-15,9.4895,7.128
2915,17187,The Emperor's Club,2002-11-22,1.7186,7.1
2916,11639,The Dark Crystal,1982-12-17,3.5622,7.128
2917,130925,Partysaurus Rex,2012-09-14,1.856,7.1
2918,17887,Barefoot in the Park,1967-05-25,1.9528,7.1
2919,11660,Following,1999-04-02,2.9771,7.1
2920,5916,The Getaway,1972-12-13,3.1184,7.1
2921,4952,Pillow Talk,1959-10-07,2.4914,7.1
2922,785539,Resort to Love,2021-07-29,1.8473,7.1
2923,524047,Greenland,2020-07-29,21.8165,7.126
2924,352490,This Beautiful Fantastic,2016-10-20,1.6179,7.1
2925,12473,The Visitor,2008-02-21,1.5207,7.126
2926,11462,Suspicion,1941-11-14,2.3614,7.126
2927,197950,The Connection,2014-12-03,2.7026,7.125
2928,14748,Boy A,2008-07-23,2.4418,7.125
2929,11414,The Defiant Ones,1958-08-14,1.751,7.125
2930,10545,The Hunchback of Notre Dame,1996-06-21,8.4515,7.1
2931,9464,Buffalo '66,1998-01-20,3.7472,7.124
2932,4441,Candy,2006-05-25,2.3672,7.125
2933,475946,Blade Runner: Black Out 2022,2017-09-26,3.0583,7.129
2934,22302,Polytechnique,2009-02-06,1.3325,7.1
2935,11075,Audition,2000-03-03,5.3098,7.126
2936,8470,John Q,2002-02-15,5.5157,7.124
2937,1574,Chicago,2002-12-10,5.1944,7.124
2938,765245,Swan Song,2021-12-17,2.8857,7.123
2939,44716,In a Better World,2010-08-26,1.8836,7.123
2940,23483,Kick-Ass,2010-03-26,8.6233,7.1
2941,18861,Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006-08-05,3.944,7.1
2942,11050,Terms of Endearment,1983-11-20,3.254,7.1
2943,8697,Who Am I?,1998-01-17,5.4738,7.123
2944,1246049,Dracula,2025-07-30,45.776,7.11
2945,1062807,SPY x FAMILY CODE: White,2023-12-22,7.2014,7.1
2946,11687,The Visitors,1993-01-27,3.8404,7.122
2947,11485,Take the Money and Run,1969-08-18,1.7833,7.122
2948,10876,Quills,2000-11-22,3.088,7.1
2949,408,Snow White and the Seven Dwarfs,1938-01-14,13.1232,7.122
2950,1152014,A Little Something Extra,2024-04-18,2.1415,7.121
2951,335797,Sing,2016-11-23,10.0559,7.1
2952,272878,Max,2015-06-25,3.3575,7.119
2953,1857,The Transformers: The Movie,1986-08-08,3.2633,7.121
2954,711,Finding Forrester,2000-12-21,2.8193,7.1
2955,241863,As the Gods Will,2014-11-15,4.5911,7.1
2956,10476,Hustle & Flow,2005-07-22,2.5899,7.1
2957,7972,Before the Devil Knows You're Dead,2007-09-26,2.9486,7.12
2958,1555,The Spanish Apartment,2002-06-19,2.4118,7.12
2959,561,Constantine,2005-02-08,12.4731,7.12
2960,506,Marnie,1964-07-17,3.3641,7.1
2961,116149,Paddington,2014-11-24,5.1672,7.12
2962,41662,3 Women,1977-04-29,1.8939,7.119
2963,38700,Bad Boys for Life,2020-01-15,12.6246,7.119
2964,9675,Sideways,2004-10-22,4.0965,7.119
2965,4688,Across the Universe,2007-09-14,3.8139,7.1
2966,2760,The Lodger: A Story of the London Fog,1927-02-14,1.4227,7.1
2967,467909,In the Heights,2021-06-10,2.5451,7.1
2968,103332,Ruby Sparks,2012-07-25,3.9161,7.118
2969,19123,La Chèvre,1981-12-09,2.3025,7.118
2970,8982,The Protector,2005-08-11,4.7623,7.118
2971,473,Pi,1998-07-10,3.0209,7.118
2972,22536,Thirst,2009-04-30,4.7539,7.117
2973,10340,Lady and the Tramp,1955-06-22,5.2383,7.1
2974,9540,Dead Ringers,1988-09-23,2.5404,7.117
2975,68730,Silence,2016-12-23,7.4944,7.116
2976,370755,Paterson,2016-11-17,4.1489,7.115
2977,212778,Chef,2014-05-08,6.1423,7.115
2978,127373,What Maisie Knew,2013-05-02,1.8854,7.115
2979,12289,Red Cliff,2008-07-10,5.0009,7.1
2980,7485,Shooter,2007-03-22,11.9679,7.1
2981,2117,Sophie Scholl: The Final Days,2005-02-13,1.5604,7.1
2982,1714,Fahrenheit 451,1966-09-07,3.4771,7.115
2983,533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15,6.347,7.1
2984,754067,Vicky and Her Mystery,2021-12-15,1.2586,7.1
2985,239563,St. Vincent,2014-10-09,4.7273,7.114
2986,927855,Love Tactics,2022-02-11,1.2146,7.1
2987,336000,The Glass Castle,2017-08-11,3.0266,7.113
2988,14292,Miracle,2004-02-06,3.053,7.113
2989,334517,The Siege of Jadotville,2016-09-19,2.2405,7.1
2990,157832,Calvary,2014-04-11,2.074,7.111
2991,59468,The Way,2010-09-10,3.1563,7.111
2992,56292,Mission: Impossible - Ghost Protocol,2011-12-07,10.6829,7.111
2993,6396,SLC Punk,1998-09-24,2.1083,7.1
2994,2323,Field of Dreams,1989-04-21,5.4291,7.111
2995,664300,Shiva Baby,2021-03-26,2.3483,7.1
2996,12877,Dead Man's Shoes,2004-09-29,1.578,7.1
2997,8079,Om Shanti Om,2007-11-07,4.1619,7.11
2998,1242419,Roofman,2025-10-08,15.2238,7.108
2999,537915,After,2019-04-11,11.2797,7.11
3000,302401,Snowden,2016-09-15,4.5418,7.11
3001,279229,Sapphire Blue,2014-08-14,1.7874,7.1
3002,103758,Reality,2012-05-04,1.9277,7.1
3003,25300,I'm Not Scared,2003-02-08,1.0308,7.1
3004,14533,Gia,1998-09-22,3.934,7.1
3005,985939,Fall,2022-08-11,15.046,7.106
3006,594530,Lamp Life,2020-01-31,1.4408,7.104
3007,10537,The Doors,1991-03-01,4.2322,7.108
3008,10497,Bitter Moon,1992-09-02,3.3817,7.108
3009,938614,Late Night with the Devil,2024-03-19,7.0131,7.106
3010,565179,The First King,2019-01-31,1.4705,7.1
3011,437033,Toc Toc,2017-09-01,3.2071,7.106
3012,323027,Justice League: Gods and Monsters,2015-06-18,2.4847,7.1
3013,259954,5 to 7,2014-04-19,1.5273,7.106
3014,12545,Jesus Christ Superstar,1973-08-15,8.1644,7.106
3015,10895,Pinocchio,1940-02-23,8.7416,7.106
3016,10648,Magnum Force,1973-12-13,3.5218,7.106
3017,10617,Once Upon a Time in China,1991-08-15,5.5671,7.106
3018,9829,United 93,2006-04-28,4.5065,7.106
3019,9769,Lolita,1997-09-27,19.3099,7.106
3020,9631,The Negotiator,1998-07-29,6.0776,7.106
3021,9322,Nikita,1990-02-21,3.9929,7.106
3022,13701,Immortal Beloved,1994-12-16,2.3489,7.108
3023,1160018,Kill,2024-07-03,4.7595,7.1
3024,2,Ariel,1988-10-21,1.8334,7.1
3025,964960,The Taste of Things,2023-11-08,2.3757,7.103
3026,414453,Columbus,2017-08-04,4.1047,7.103
3027,71689,Phineas and Ferb The Movie: Across the 2nd Dimension,2011-08-05,3.04,7.1
3028,68722,The Master,2012-09-14,5.8404,7.1
3029,16563,Seven Brides for Seven Brothers,1954-07-22,2.1908,7.103
3030,4552,A Tale of Two Sisters,2003-06-13,5.3469,7.1
3031,964,The Phantom of the Opera,1925-06-29,2.1436,7.103
3032,547016,The Old Guard,2020-07-09,6.2606,7.102
3033,520172,Happiest Season,2020-11-26,2.8765,7.1
3034,403431,Brigsby Bear,2017-07-27,2.3401,7.104
3035,371638,The Disaster Artist,2017-03-12,5.5992,7.103
3036,51241,Heartbeats,2010-06-11,1.2447,7.102
3037,25431,Adam's Rib,1949-11-18,2.0368,7.1
3038,11620,Quo Vadis,1951-11-08,7.7805,7.102
3039,10102,La Grande Bouffe,1973-05-16,1.3147,7.1
3040,817758,TÁR,2022-10-07,4.364,7.101
3041,573,Frenzy,1972-05-25,3.3805,7.1
3042,673309,American Underdog,2021-12-25,2.5381,7.1
3043,369523,The Tale,2018-01-20,2.7265,7.1
3044,291270,Anomalisa,2015-12-30,2.5146,7.1
3045,15588,OSS 117: Lost in Rio,2009-04-15,0.9151,7.1
3046,8051,Punch-Drunk Love,2002-10-11,5.579,7.1
3047,24804,Black Dynamite,2009-10-16,2.1633,7.099
3048,14626,Beau Travail,2000-05-03,2.1271,7.099
3049,11447,The Son's Room,2001-03-09,1.102,7.1
3050,10564,Where the Heart Is,2000-04-27,4.2148,7.099
3051,10141,Dirty Rotten Scoundrels,1988-12-14,3.553,7.099
3052,2383,The Bear,1988-10-21,2.2944,7.1
3053,1581,The Holiday,2006-12-05,8.7864,7.099
3054,606952,The Goddess of Fortune,2019-12-19,2.5615,7.1
3055,522162,Midway,2019-11-06,5.7357,7.098
3056,420818,The Lion King,2019-07-12,13.4113,7.098
3057,23169,Remember Me,2010-03-11,3.5816,7.098
3058,13001,Stargate: The Ark of Truth,2008-03-11,3.5621,7.1
3059,872906,Jawan,2023-09-07,5.756,7.097
3060,487242,Suicide Squad: Hell to Pay,2018-03-23,2.8136,7.097
3061,209276,Starred Up,2014-03-21,2.1509,7.097
3062,563,Starship Troopers,1997-11-07,7.4135,7.097
3063,508,Love Actually,2003-09-07,8.5401,7.097
3064,327,Brother,2000-12-13,3.8062,7.097
3065,567604,Once Upon a Deadpool,2018-12-11,4.6093,7.1
3066,48034,Little White Lies,2010-10-20,2.7437,7.096
3067,30074,Scooby-Doo! and the Legend of the Vampire,2003-03-04,3.0124,7.1
3068,8764,Top Secret!,1984-06-22,3.659,7.095
3069,11153,National Lampoon's Vacation,1983-07-29,5.8486,7.095
3070,836225,The Exorcism of God,2022-03-11,8.9191,7.093
3071,570670,The Invisible Man,2020-02-26,7.832,7.1
3072,11222,The American Friend,1977-06-24,2.2478,7.094
3073,258,Bed and Board,1970-09-09,1.2014,7.1
3074,519141,Matthias & Maxime,2019-10-09,1.5041,7.1
3075,11951,Vanishing Point,1971-01-15,1.9394,7.1
3076,11942,Bring Me the Head of Alfredo Garcia,1974-08-01,1.6265,7.093
3077,9281,Witness,1985-02-08,4.1858,7.093
3078,774752,The Guardians of the Galaxy Holiday Special,2022-11-24,7.8011,7.093
3079,749004,Petite Maman,2021-06-02,1.3775,7.092
3080,11382,Bullets Over Broadway,1994-10-14,2.9954,7.092
3081,2007,Lorenzo's Oil,1992-12-30,2.9458,7.092
3082,1548,Ghost World,2001-07-20,3.6813,7.092
3083,1259,Notes on a Scandal,2006-12-25,4.0468,7.092
3084,1156593,Your Fault,2024-12-26,17.5032,7.09
3085,591275,Fear Street: 1666,2021-07-14,2.9201,7.091
3086,31602,The Chase,1966-02-18,3.4268,7.091
3087,20410,Scooby-Doo and the Alien Invaders,2000-10-03,2.1867,7.091
3088,11457,Life as a House,2001-10-25,2.5033,7.1
3089,10839,Cross of Iron,1977-01-29,3.1615,7.1
3090,9787,Lords of Dogtown,2005-06-03,3.9079,7.1
3091,30675,Planet Hulk,2010-02-02,2.6633,7.09
3092,22383,The Professionals,1966-11-01,10.5334,7.09
3093,4972,The Green Butchers,2003-03-08,1.7004,7.09
3094,3073,Bud Abbott and Lou Costello Meet Frankenstein,1948-06-01,2.8947,7.1
3095,845222,Kingdom: Ashin of the North,2021-07-23,4.1035,7.089
3096,24615,Aloha Scooby-Doo!,2005-02-08,1.5799,7.1
3097,14072,Rab Ne Bana Di Jodi,2008-12-11,2.5622,7.089
3098,1547,The Lost Boys,1987-07-31,5.7507,7.089
3099,597219,The Half of It,2020-05-01,2.1311,7.1
3100,597219,The Half of It,2020-05-01,2.1311,7.1
3101,44115,127 Hours,2010-11-12,4.7863,7.088
3102,36955,True Lies,1994-07-15,7.0408,7.088
3103,11634,Show Me Love,1998-10-23,1.104,7.088
3104,618353,DC Showcase - Batman: Death in the Family,2020-10-13,2.8616,7.1
3105,428836,Ophelia,2019-06-28,2.7884,7.087
3106,39057,Pokémon: Arceus and the Jewel of Life,2009-07-18,4.7402,7.084
3107,420817,Aladdin,2019-05-22,12.1919,7.086
3108,102651,Maleficent,2014-05-28,11.0951,7.086
3109,43539,The Next Three Days,2010-11-18,4.7538,7.086
3110,11121,Tess,1979-10-06,2.5656,7.1
3111,4043,Law of Desire,1987-02-07,1.7624,7.086
3112,1900,Traffic,2000-12-27,10.5664,7.086
3113,799876,The Outfit,2022-02-25,4.3567,7.085
3114,618355,Superman: Red Son,2020-02-24,1.9247,7.1
3115,11575,The Great Race,1965-07-01,2.8863,7.1
3116,912480,Red Rooms,2023-08-11,6.6089,7.086
3117,661539,A Complete Unknown,2024-12-25,7.7341,7.083
3118,336843,Maze Runner: The Death Cure,2018-01-10,8.2515,7.083
3119,14299,Cadillac Records,2008-12-05,3.1071,7.083
3120,10868,The Accused,1988-10-14,4.0818,7.082
3121,633515,The Forgotten Battle,2021-06-05,2.7145,7.082
3122,26617,Five Easy Pieces,1970-09-12,2.3836,7.081
3123,19265,Whatever Works,2009-06-19,1.9693,7.081
3124,1623,Brubaker,1980-06-20,2.2596,7.1
3125,926,Galaxy Quest,1999-12-25,4.348,7.081
3126,476,Drugstore Cowboy,1989-10-20,2.3655,7.081
3127,270400,Breathe,2014-11-12,0.7955,7.1
3128,17443,...And Justice for All,1979-10-19,3.206,7.08
3129,1715,The Cider House Rules,1999-12-17,6.9368,7.08
3130,1584,School of Rock,2003-10-03,7.705,7.1
3131,401,Garden State,2004-07-28,3.5078,7.08
3132,856289,Creation of the Gods I: Kingdom of Storms,2023-07-15,7.712,7.079
3133,205601,Belle,2013-05-01,3.2174,7.079
3134,22855,Superman/Batman: Public Enemies,2009-09-29,2.3992,7.079
3135,16161,Baby Boy,2001-06-27,3.9027,7.1
3136,14943,Crows Zero,2007-10-26,3.9365,7.079
3137,2671,Ring,1998-01-31,5.8786,7.079
3138,1374,Rocky IV,1985-11-21,6.5289,7.079
3139,677179,Creed III,2023-03-01,7.1421,7.078
3140,458423,Mamma Mia! Here We Go Again,2018-07-18,4.6366,7.079
3141,271714,Love & Mercy,2015-05-29,2.9432,7.078
3142,7913,Rang De Basanti,2006-01-26,2.273,7.078
3143,1241436,Warfare,2025-04-09,13.6429,7.076
3144,895549,NYAD,2023-10-18,2.7349,7.077
3145,474354,22 July,2018-10-04,1.7498,7.077
3146,321741,Concussion,2015-11-12,3.1562,7.1
3147,203801,The Man from U.N.C.L.E.,2015-08-13,6.2317,7.077
3148,188538,Remember Sunday,2013-04-21,1.5959,7.1
3149,421,The Life Aquatic with Steve Zissou,2004-12-10,4.0556,7.077
3150,763165,The Burial,2023-10-06,3.9505,7.076
3151,517331,The Realm,2018-09-28,1.0948,7.076
3152,269494,A Hard Day,2014-05-29,2.9965,7.076
3153,18912,Angst,1983-01-01,1.5518,7.076
3154,1997,Two Brothers,2004-04-07,2.2082,7.1
3155,30159,I Confess,1953-02-12,2.5192,7.077
3156,10753,Police Story 2,1988-08-13,5.2657,7.075
3157,11836,The SpongeBob SquarePants Movie,2004-11-19,8.7051,7.074
3158,436931,Pokémon the Movie: I Choose You!,2017-07-15,5.4338,7.071
3159,428449,A Ghost Story,2017-04-24,14.9103,7.1
3160,428449,A Ghost Story,2017-04-24,14.9103,7.1
3161,399121,An Officer and a Spy,2019-09-30,4.2802,7.1
3162,63831,The Kid with a Bike,2011-05-18,1.3657,7.1
3163,18305,A Better Tomorrow II,1987-12-17,3.6932,7.1
3164,16520,The King and I,1956-06-29,2.8115,7.1
3165,14794,if....,1968-12-19,1.6014,7.1
3166,38397,"The Legend of Al, John and Jack",2002-12-13,1.1432,7.072
3167,1440,Little Children,2006-10-06,3.8429,7.072
3168,604,The Matrix Reloaded,2003-05-15,12.7857,7.072
3169,1252037,The Tank,2025-09-18,20.06,7.071
3170,785538,7 Prisoners,2021-10-22,1.3858,7.071
3171,179150,Reality,2015-02-18,1.4243,7.1
3172,152584,Blue Is the Warmest Color,2013-10-09,4.0206,7.071
3173,45094,Conviction,2010-10-15,2.1494,7.071
3174,30197,The Producers,1968-03-18,3.1041,7.071
3175,3291,"Good Night, and Good Luck.",2005-09-16,2.8556,7.071
3176,870028,The Accountant²,2025-04-23,11.2071,7.073
3177,553600,Promare,2019-05-24,4.4795,7.1
3178,282069,Parasyte: Part 1,2014-11-29,4.0203,7.07
3179,172106,Jappeloup,2013-03-13,1.0807,7.1
3180,13580,The Spy Who Came In from the Cold,1965-12-16,3.3594,7.07
3181,11937,The Gods Must Be Crazy II,1989-07-01,2.7383,7.07
3182,11772,The Haunting,1963-03-28,3.2149,7.07
3183,4464,Seabiscuit,2003-07-22,3.6638,7.07
3184,449749,The Leisure Seeker,2018-01-03,1.6413,7.1
3185,340357,April and the Extraordinary World,2015-11-04,2.0386,7.1
3186,251519,Son of Batman,2014-05-13,2.4517,7.069
3187,82633,Lawless,2012-08-29,6.7987,7.069
3188,39254,Real Steel,2011-09-28,13.9591,7.07
3189,653851,Devotion,2022-11-23,4.4337,7.1
3190,391757,Never Back Down: No Surrender,2016-06-07,4.5808,7.072
3191,20993,Brother 2,2000-05-11,2.1429,7.068
3192,11446,Welcome to the Dollhouse,1996-03-22,2.8964,7.068
3193,388399,Patriots Day,2016-12-12,5.0816,7.067
3194,12481,The Big Boss,1971-10-23,6.2762,7.1
3195,646380,Don't Look Up,2021-12-08,28.7306,7.065
3196,585077,Children of the Sea,2019-06-07,3.3149,7.1
3197,558582,First Cow,2020-03-06,2.8521,7.1
3198,433945,Tokyo Ghoul,2017-07-16,2.5977,7.065
3199,400090,The Nightingale,2018-09-23,2.5606,7.1
3200,102899,Ant-Man,2015-07-14,14.763,7.066
3201,11209,The Alamo,1960-10-23,3.2242,7.1
3202,10531,Death and the Maiden,1994-05-04,1.3582,7.1
3203,3059,Intolerance: Love's Struggle Throughout the Ages,1916-09-04,2.1832,7.1
3204,860,WarGames,1983-06-03,5.1683,7.064
3205,283552,The Light Between Oceans,2016-09-02,2.4832,7.064
3206,91342,Barbie in A Mermaid Tale 2,2012-02-22,1.9977,7.1
3207,15060,Futurama: Into the Wild Green Yonder,2009-02-06,2.0138,7.1
3208,6173,Read My Lips,2001-10-17,1.683,7.1
3209,2907,The Addams Family,1991-11-22,6.0368,7.064
3210,340613,The Wife,2017-08-17,2.8171,7.063
3211,117691,Gangs of Wasseypur - Part 1,2012-06-22,2.0257,7.063
3212,63310,Bullhead,2011-02-02,0.76,7.1
3213,458,Sissi: The Young Empress,1956-12-01,2.2828,7.063
3214,103731,Mud,2013-04-26,3.787,7.061
3215,11934,The Hudsucker Proxy,1994-03-11,3.339,7.062
3216,10653,The Seven Year Itch,1955-06-03,2.4031,7.1
3217,1064213,Anora,2024-10-14,15.6115,7.1
3218,438740,Salyut-7,2017-09-22,2.5042,7.061
3219,14291,Searching for Bobby Fischer,1993-08-13,3.3252,7.1
